PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Day'Ron Sharpe	BKN	BKN vs. SAS	12/27/2024	L	13	4	2	5	40.0	0	0	-	0	0	-	3	3	6	2	1	1	1	2	3	19.2
Nic Claxton	BKN	BKN vs. SAS	12/27/2024	L	33	11	5	13	38.5	0	2	0.0	1	1	100	4	6	10	0	3	2	4	2	-5	34.0
Keon Johnson	BKN	BKN vs. SAS	12/27/2024	L	37	25	10	20	50.0	4	10	40.0	1	2	50.0	1	3	4	3	1	1	3	2	6	37.3
Tyrese Martin	BKN	BKN vs. SAS	12/27/2024	L	19	13	6	14	42.9	1	7	14.3	0	0	-	1	5	6	0	1	0	2	1	-9	21.2
Reece Beekman	BKN	BKN vs. SAS	12/27/2024	L	14	0	0	3	0.0	0	2	0.0	0	0	-	0	0	0	1	0	0	1	2	-16	0.5
Shake Milton	BKN	BKN vs. SAS	12/27/2024	L	34	16	5	9	55.6	3	6	50.0	3	4	75.0	0	3	3	12	1	0	1	3	7	39.6
Dorian Finney-Smith	BKN	BKN vs. SAS	12/27/2024	L	27	2	1	7	14.3	0	4	0.0	0	1	0.0	2	7	9	0	0	0	1	1	-6	11.8
Ben Simmons	BKN	BKN @ MIL	12/26/2024	W	29	8	4	9	44.4	0	0	-	0	0	-	1	3	4	9	1	0	6	1	16	23.3
Day'Ron Sharpe	BKN	BKN @ MIL	12/26/2024	W	11	0	0	2	0.0	0	0	-	0	0	-	2	1	3	0	1	0	2	1	-7	4.6
Keon Johnson	BKN	BKN @ MIL	12/26/2024	W	30	12	5	15	33.3	2	9	22.2	0	0	-	0	4	4	1	2	1	0	4	0	27.3
Nic Claxton	BKN	BKN @ MIL	12/26/2024	W	31	13	5	12	41.7	0	2	0.0	3	6	50.0	2	5	7	3	2	0	1	0	7	30.9
Tyrese Martin	BKN	BKN @ MIL	12/26/2024	W	17	5	1	4	25.0	0	2	0.0	3	4	75.0	0	5	5	2	0	0	1	1	-4	13.0
Jalen Wilson	BKN	BKN @ MIL	12/26/2024	W	32	4	2	7	28.6	0	4	0.0	0	0	-	1	3	4	5	0	0	1	1	6	15.3
Cameron Johnson	BKN	BKN @ MIL	12/26/2024	W	35	29	8	13	61.5	4	6	66.7	9	9	100	1	4	5	3	0	0	6	1	8	33.5
Shake Milton	BKN	BKN @ MIL	12/26/2024	W	23	20	7	10	70.0	4	6	66.7	2	3	66.7	1	1	2	0	1	0	2	1	-6	23.4
Noah Clowney	BKN	BKN @ MIL	12/26/2024	W	31	20	7	10	70.0	6	9	66.7	0	0	-	1	3	4	2	1	0	2	1	10	28.8
Ben Simmons	BKN	BKN @ MIA	12/23/2024	L	30	4	1	2	50.0	0	0	-	2	2	100	0	2	2	9	1	0	1	1	-5	21.9
Day'Ron Sharpe	BKN	BKN @ MIA	12/23/2024	L	15	6	3	9	33.3	0	2	0.0	0	1	0.0	5	2	7	1	0	0	0	3	-10	15.9
Keon Johnson	BKN	BKN @ MIA	12/23/2024	L	28	15	6	12	50.0	2	5	40.0	1	2	50.0	1	4	5	2	3	0	3	4	2	30.0
Tyrese Martin	BKN	BKN @ MIA	12/23/2024	L	22	14	5	7	71.4	4	5	80.0	0	0	-	1	4	5	2	1	0	2	1	-13	24.0
Jalen Wilson	BKN	BKN @ MIA	12/23/2024	L	30	8	3	10	30.0	0	3	0.0	2	3	66.7	1	2	3	1	0	0	1	1	-13	12.1
Cameron Johnson	BKN	BKN @ MIA	12/23/2024	L	33	19	7	15	46.7	3	7	42.9	2	2	100	1	2	3	2	1	0	2	1	-15	26.6
Nic Claxton	BKN	BKN @ MIA	12/23/2024	L	28	6	1	7	14.3	0	0	-	4	5	80.0	2	8	10	2	0	2	2	2	-6	25.0
Shake Milton	BKN	BKN @ MIA	12/23/2024	L	19	4	1	8	12.5	0	2	0.0	2	2	100	0	2	2	3	2	0	2	3	-16	14.9
Noah Clowney	BKN	BKN @ MIA	12/23/2024	L	29	19	6	13	46.2	4	10	40.0	3	3	100	0	5	5	1	0	0	1	2	-14	25.5
Day'Ron Sharpe	BKN	BKN vs. UTA	12/21/2024	L	19	6	3	6	50.0	0	0	-	0	0	-	3	6	9	0	0	1	0	0	0	19.8
Jalen Wilson	BKN	BKN vs. UTA	12/21/2024	L	23	9	3	9	33.3	1	5	20.0	2	2	100	1	6	7	2	1	0	2	1	-5	21.4
Tyrese Martin	BKN	BKN vs. UTA	12/21/2024	L	22	7	3	9	33.3	1	7	14.3	0	0	-	2	2	4	3	0	0	0	1	-3	16.3
